simple_sku,product_name,sale_price,discounted_price,discounted_percentage,currency,Category lv1,Category lv2,Category lv3,picture_url,image_url_2,image_url_3,image_url_4,image_url_5,tracking_link,brand
LE629ELAA6QIV8ANID-16467527,Lenovo IP310 14IKB i5 7200 - RAM 8GB - HDD 1TB - NVIDIA GT920mx 2GB - W10 - 14 inch  FHD - BLACK,7800000,6999000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-40251311-d9d3ffe554b095f109579dd2801a2ab1-product.jpg,http://id-live-01.slatic.net/p/2/image-40251311-608a24e6b44dd7a547eaf885c6ad3870-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ip310-14ikb-i5-7200-ram-8gb-hdd-1tb-nvidia-gt920mx-2gb-w10-14-fhd-black-11315204.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA6V4DAANID-16727324,Lenovo IP310 14IKB i5 7200 - RAM 8GB - HDD 1TB - NVIDIA GT920mx 2GB - W10 - 14 inch  FHD - RED,7800000,7250000,7,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-49692511-d0e3afa37a7e3a5e2a2a5f07e4737cca-product.jpg,http://id-live-01.slatic.net/p/2/image-49692511-8d62e27c10f16bfebdad05b672df3177-product.jpg,http://id-live-01.slatic.net/p/2/image-49692511-8dc6ad49694ca30b09bef34fa7a3b902-product.jpg,http://id-live-01.slatic.net/p/2/image-49692511-dcbc8762a27f1b5642c4beeca49f2cc4-product.jpg,http://id-live-01.slatic.net/p/2/image-49692511-718cc00e3dc8fa793735deb0478414c7-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ip310-14ikb-i5-7200-ram-8gb-hdd-1tb-nvidia-gt920mx-2gb-w10-14-fhd-red-11529694.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA70P5QANID-17245292,Lenovo IP310 14IKB i5 7200 - RAM 8GB - HDD 1TB - NVIDIA GT920mx 2GB - W10 - 14 inch  - WHITE,10200000,7900000,23,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-81998711-00c1f16d9ba9607336c97396ed2a9c81-product.jpg,http://id-live-01.slatic.net/p/2/image-81998711-73d45d3a99aa61e49cc407acfcdd40e6-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ip310-14ikb-i5-7200-ram-8gb-hdd-1tb-nvidia-gt920mx-2gb-w10-14-white-11789918.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA716G8ANID-17285574,LENOVO IdeaPad 310-14-7200U - RAM 4GB - i5-7200U - GT920MX-2GB - 14 inch  - Win10 - RED(Red),7599000,6850000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-82321811-95ea575dc71a3dd73d4e6ee9a632f9e7-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-14-7200u-ram-4gb-i5-7200u-gt920mx-2gb-14-win10-redred-11812328.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA716J7ANID-17285801,LENOVO IdeaPad 310-14-7200U - RAM 4GB - i5-7200U - GT920MX-2GB - 14 inch  - Win10 - White(White),7599000,6900000,9,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-53421811-2f638f7e1220ad966f95c670e822ec87-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-14-7200u-ram-4gb-i5-7200u-gt920mx-2gb-14-win10-whitewhite-11812435.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA74KKOANID-17467648,Lenovo Ideapad 110 - I5 6200 - RAM 8GB - HDD 1TB - ATI RADEON R5 2GB - DOS - 14 inch  - Hitam,7999000,5949000,26,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-00607911-ad010ff76a49f0202a4aa272806debb0-product.jpg,http://id-live-01.slatic.net/p/2/image-00607911-ea82c3dd37f1a646b32eacfe37f7cdd3-product.jpg,http://id-live-01.slatic.net/p/2/image-00607911-f6496836ccbda77ed2f3ec900157447d-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-i5-6200-ram-8gb-hdd-1tb-ati-radeon-r5-2gb-dos-14-hitam-11970600.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA74MZAANID-17471281,LENOVO IdeaPad 110-14ISK - RAM 4GB - Intel Core i5-6200U - AMD R5 M330-2GB - 14 inch  - Black(Black),7999000,5599000,30,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-81737911-3fe76652166810fd0a128d148c5160db-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-14isk-ram-4gb-intel-core-i5-6200u-amd-r5-m330-2gb-14-blackblack-11973718.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA74MZDANID-17471284,ASUS A556UB-XX189T - RAM 4GB - i7-6500U - GT940M-2GB - 15.6 inch  - Win10 - Dark Brown(Brown),12999000,11999000,8,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-12737911-a1ff07674da5da5f46da9b4cd8de7a23-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Fasus-a556ub-xx189t-ram-4gb-i7-6500u-gt940m-2gb-156-win10-dark-brownbrown-11973721.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7AN8AANID-17812350,Lenovo IP110-14AST - AMD A9-9400 - RAM 8GB - 1TB - DVD - AMD R5 2GB - 14 inch  - DOS,4899000,4350000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-87935221-a605a3ad5d02dd9ad2b992c996303dd2-product.jpg,http://id-live-01.slatic.net/p/2/image-87935221-022c5856f8d89bd3c6e7112ee4d6eac7-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ip110-14ast-amd-a9-9400-ram-8gb-1tb-dvd-amd-r5-2gb-14-dos-12253978.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7AN8OANID-17812364,LENOVO IDEAPAD 110 - AMD A9 9400 - 8GB DDR4 - 1TB - DOS - 14 inch inch,6500000,4350000,33,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-29935221-1a8a5013d837fad8b549f92424c4058b-product.jpg,http://id-live-01.slatic.net/p/2/image-29935221-83f1b93e4591258ee6fef6b5824eac04-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-amd-a9-9400-8gb-ddr4-1tb-dos-14inch-12253992.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7AT06ANID-17820868,Lenovo Ideapad 110 4EID - AMD A12-9700P - 8GB - AMD Radeon R8 M435 DX 2GB - 15.6 inch  FHD - Hitam - DOS,7500000,7056000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-26416221-704815e6f32fe1c8e004981f9e58dc79-product.jpg,http://id-live-01.slatic.net/p/2/image-26416221-24eba1cc3aa25151e9967358fca3d8f9-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-4eid-amd-a12-9700p-8gb-amd-radeon-r8-m435-dx-2gb-156-fhd-hitam-dos-12261462.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7AT0BANID-17820873,Lenovo IdeaPad 310 - Intel Core I5-7200U - 4GB RAM - NVIDIA 920MX DDR3L 2GB - 14 inch  - Hitam - DOS,7300000,7057000,3,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-76416221-11dc81bcba2f753d7537960f37db4518-product.jpg,http://id-live-01.slatic.net/p/2/image-76416221-8c70de749b2996459952654e10191eeb-product.jpg,http://id-live-01.slatic.net/p/2/image-76416221-a4d86ba630b8f7b3db1ce97a9deaa472-product.jpg,http://id-live-01.slatic.net/p/2/image-76416221-6d9806c80ed86d252c3fd455454835c9-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-intel-core-i5-7200u-4gb-ram-nvidia-920mx-ddr3l-2gb-14-hitam-dos-12261467.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7LDGFANID-18422253,Lenovo IdeaPad 110-14ISK - I5 6200u - RAM 4GB - HDD 1TB - DVD - ATI RADEON R5 M330-2GB - DOS - 14 inch ,6200000,5575000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-72545721-1e7cfd27792079c9871e0a65138493ec-product.jpg,http://id-live-01.slatic.net/p/2/image-72545721-b34c65e2d04f9cb9c5058e623678bc9d-product.jpg,http://id-live-01.slatic.net/p/2/image-72545721-6829b29303e8f315c32dac0b029bf6fb-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-14isk-i5-6200u-ram-4gb-hdd-1tb-dvd-ati-radeon-r5-m330-2gb-dos-14-12754527.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7OELYANID-18593210,Lenovo Gaming IP700 - i7 6700HQ - 8GB - 128GB +1TB - GTX950M - Win 10 - 15.6 inch  Full HD 1080p,12999000,11790000,9,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-09959821-330b908cc549bb7872c95a1c5f2717c5-product.jpg,http://id-live-01.slatic.net/p/2/image-09959821-cad60c602d9aa30c7b24c75d84c66e39-product.jpg,http://id-live-01.slatic.net/p/2/image-09959821-c447ed6b9fce3c23a2f1c0cf94411a31-product.jpg,http://id-live-01.slatic.net/p/2/image-09959821-6e71d0c0bbb4ff7614f6f0be06ac28e5-product.jpg,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-gaming-ip700-i7-6700hq-8gb-128gb-1tb-gtx950m-win-10-156-full-hd-1080p-12895990.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7P8POANID-18640961,Lenovo Ideapad 500-Corei7-6500U-Vga M360 2gb-win10,10500000,9850000,6,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-40053921-709868663b9538237f1937b8b7ff59d2-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-500-corei7-6500u-vga-m360-2gb-win10-12935004.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7Q0M1ANID-18684176,LENOVO IdeaPad 110-6100U - RAM 4GB - i3-6100U - AMD R5 M430-2GB - 14 inch  - Win10 - Black,6999999,5999000,14,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-16117921-e9203812245adfc21eecb620e526df52-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-6100u-ram-4gb-i3-6100u-amd-r5-m430-2gb-14-win10-black-12971161.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7QM1SANID-18721515,Lenovo Ideapad 510s-Vga 2gb-win10,12850000,11450000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-44989921-62a56202ca03a34cca4af7c379609c9d-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-510s-vga-2gb-win10-12998944.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7QYM2ANID-18743532,LENOVO IDP 110 A9/RAM 4GB/HDD 1TB/VGA R5/14INCI/DOS/BLACK,4800000,4225000,12,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-62251031-c1e03d6aa1af88d6383393c622214e34-product.jpg,http://id-live-01.slatic.net/p/2/image-62251031-1d935ac67af7af4cd2ded3eb6f93ce5a-product.jpg,http://id-live-01.slatic.net/p/2/image-62251031-d1112428ac5d06a5f6a0155eee85c4ad-product.jpg,http://id-live-01.slatic.net/p/2/image-62251031-90a7de18d34d33891ef11e39c69270e2-product.jpg,http://id-live-01.slatic.net/p/2/image-62251031-c6c30d0f99903c6d690dd45198d1abb1-product.jpg,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-idp-110-a9ram-4gbhdd-1tbvga-r514incidosblack-13015226.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7REVJANID-18768273,LENOVO IDEAPAD 110 - AMD A9 9400 - 4GB DDR4 - 1TB - DOS - 14 inch  - DOS,4999000,3949000,21,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-30363031-ad010ff76a49f0202a4aa272806debb0-product.jpg,http://id-live-01.slatic.net/p/2/image-30363031-3dc627e0844b697bd419b834780dd4a3-product.jpg,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-amd-a9-9400-4gb-ddr4-1tb-dos-14-dos-13036303.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7RFOSANID-18769349,Lenovo Ideapad 110 - Ram 8GB - Core I5 6200U - 1TB - ATI RADEON R5 M330 2GB - DVD - 14 - DOS - BLACK,6600000,5950000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-65373031-86d35975ffe84f2dcb7d0429501e8bb3-product.jpg,http://id-live-01.slatic.net/p/2/image-65373031-81603ba515a4ac45b167aaa040fc1b43-product.jpg,http://id-live-01.slatic.net/p/2/image-65373031-e1de5517cf2e5d3a69e6ef186b9f7a8a-product.jpg,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-110-ram-8gb-core-i5-6200u-1tb-ati-radeon-r5-m330-2gb-dvd-14-dos-black-13037356.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7SD5FANID-18819892,LENOVO IdeaPad 310-14-7200U - RAM 4GB - i5-7200U - GT920MX-2GB - 14 inch  - Win10 - RED,7300000,6740000,8,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-32708031-8c28788fe5ee366cf0204c47d003ed1b-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-14-7200u-ram-4gb-i5-7200u-gt920mx-2gb-14-win10-red-13080723.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7SD67ANID-18819919,Lenovo IP110-14AST - AMD A9-9400 - RAM 8GB - 1TB - DVD - AMD R5 2GB - 14 inch  - DOS,4999999,4899000,2,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-15708031-b11e3a1d6ea86003b01ab354b469bbac-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ip110-14ast-amd-a9-9400-ram-8gb-1tb-dvd-amd-r5-2gb-14-dos-13080751.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7TNHTANID-18884419,LENOVO IDEAPAD 310-141KB {3UID},8750000,7825000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-58704131-6f49e939061a85bfae9d7cbb5b867415-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-141kb-3uid-13140785.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7TNNSANID-18884634,Lenovo Ideapad 310-141kb [ 3wii ],9050000,8430000,7,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-00014131-e521df4eefac07c8eac455ce65489b61-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-141kb-3wii-13141000.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7TNY6ANID-18885009,Lenovo Ideapad 500-5pid/win10/Vga r7 m360-2gb,9450000,8550000,10,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-47314131-aa6ae77b726385d365b3370befc2b9f7-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-500-5pidwin10vga-r7-m360-2gb-13141374.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7TNZ9ANID-18885043,LENOVO G40-80-HJID,10500000,9300000,11,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-31414131-44568d3d34fb124aa540bc0196b847ec-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-g40-80-hjid-13141413.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
LE629ELAA7XRIEANID-19089258,LENOVO IDEAPAD 310-141KB-0UID,7950000,7200000,9,IDR,Computers & Laptops,Laptops,Gaming,http://id-live-01.slatic.net/p/2/image-41623331-a894c95e82e6e7be4a8847dd55b62559-product.jpg,,,,,http://ho.lazada.co.id/SHEJvt?url=http%3A%2F%2Fwww.lazada.co.id%2Flenovo-ideapad-310-141kb-0uid-13332614.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D%26aff_source%3D%7Bsource%7D&aff_sub=&aff_sub2=&aff_sub3=&aff_sub4=&aff_sub5=&source=,Lenovo
